#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11016, 5,KK7PWS,    -0.30, 3,   boost,    0.49,  73426.00, 2634.83,   -0.11,    0.00, 11.9, 3.90, 3.92, 3.90,   9.12,  -1.33,  -1.27,  -8.47,   0.08,  -0.07,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.29, 3,   boost,    0.98,  73426.00, 2634.83,   -0.11,    0.00, 11.9, 3.90, 3.92, 3.90,  11.95,   1.15,  -1.07,  -9.93,   0.21,  -0.01,   0.26,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.28, 3,   boost,   -1.96,  73426.00, 2634.83,   -0.11,    0.00, 11.9, 3.90, 3.92, 3.90,  10.75,   1.29,   0.37,  -7.31,   0.39,  -0.07,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.27, 3,   boost,   -0.49,  73423.00, 2635.15,    0.22,    0.00, 11.9, 3.90, 3.92, 3.90,   9.35,  -0.24,   0.17,  -6.21,   0.08,  -0.07,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.26, 3,   boost,   -1.47,  73423.00, 2635.15,    0.22,    0.00, 11.9, 3.90, 3.92, 3.90,  10.47,  -0.54,   1.37,  -6.21,  -0.04,  -0.26,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.25, 3,   boost,   -0.98,  73431.00, 2634.29,   -0.65,    0.00, 11.9, 3.90, 3.92, 3.90,  10.87,  -0.95,  -1.11,  -9.14,   0.63,  -0.13,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.24, 3,   boost,    1.47,  73431.00, 2634.29,   -0.65,    0.00, 11.9, 3.90, 3.92, 3.90,  10.27,  -0.52,   0.03,  -7.31,   0.14,  -0.56,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.23, 3,   boost,   -1.96,  73431.00, 2634.29,   -0.65,    0.00, 11.9, 3.90, 3.92, 3.90,   8.14,  -1.01,   0.65,  -4.38,  -0.22,  -1.05,   0.26,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.22, 3,   boost,   -0.98,  73431.00, 2634.29,   -0.65,    0.00, 11.9, 3.90, 3.92, 3.90,  10.63,   0.24,  -1.21,  -7.43,   0.33,  -0.44,   0.26,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.21, 3,   boost,    1.47,  73414.00, 2636.13,    1.19,    0.00, 11.9, 3.90, 3.92, 3.90,  10.71,   0.37,   0.17,  -5.36,   0.51,  -0.32,   0.26,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106825,  2682.0, 2024,  4, 28, 17, 32, 39,        0,        0,  90,   0,   1.9,   1.0,   1.6,  0,  0, 34,  0,  0, 13,  0,  0,  0,  0, 27, 22,  0, 41,  0,  0, 39,  0, 28,  0,  0, 33,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.20, 3,   boost,   -0.00,  73414.00, 2636.13,    1.19,    0.00, 11.9, 3.90, 3.92, 3.90,   9.30,   0.62,   0.33,  -2.92,   0.14,   0.11,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.19, 3,   boost,   -0.00,  73431.00, 2634.29,   -0.65,    0.00, 11.9, 3.90, 3.92, 3.90,  10.01,  -0.27,  -1.07,  -5.72,   0.33,  -0.01,   0.26,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.18, 3,   boost,   -0.00,  73431.00, 2634.29,   -0.65,    0.00, 11.9, 3.90, 3.92, 3.90,  10.38,  -0.47,   1.24,  -4.38,   0.08,  -0.38,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.17, 3,   boost,   -1.47,  73428.00, 2634.61,   -0.32,    0.00, 11.9, 3.90, 3.92, 3.90,   9.61,  -1.49,   0.66,  -4.07,   0.08,  -0.50,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.16, 3,   boost,   -0.49,  73428.00, 2634.61,   -0.32,    0.00, 11.9, 3.90, 3.92, 3.90,   9.28,  -0.79,  -0.05,  -5.17,  -0.40,  -0.74,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.15, 3,   boost,    1.47,  73430.00, 2634.40,   -0.54,    0.00, 11.9, 3.90, 3.92, 3.90,  10.04,   0.29,  -0.17,  -3.77,  -0.10,  -0.50,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.14, 3,   boost,    1.47,  73430.00, 2634.40,   -0.54,    0.00, 11.9, 3.90, 3.92, 3.90,   9.76,   0.36,  -0.74,  -2.24,   0.21,   0.11,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.13, 3,   boost,    0.49,  73421.00, 2635.37,    0.43,    0.00, 11.9, 3.90, 3.92, 3.90,  10.07,   0.31,  -0.25,  -2.37,   0.63,   0.29,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.12, 3,   boost,    0.49,  73421.00, 2635.37,    0.43,    0.00, 11.9, 3.90, 3.92, 3.90,  10.08,  -0.47,   0.12,  -2.30,   0.63,  -0.01,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.11, 3,   boost,    0.49,  73427.00, 2634.72,   -0.22,    0.01, 11.9, 3.90, 3.92, 3.90,   9.63,  -1.01,   0.75,  -1.02,   0.33,  -0.50,   0.25,  -0.23,  -0.13,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.10, 3,   boost,   -0.00,  73427.00, 2634.72,   -0.22,    0.04, 11.9, 3.90, 3.92, 3.90,   9.71,  -0.64,   0.21,  -0.96,  -0.04,  -0.26,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.09, 3,   boost,    0.98,  73430.00, 2634.40,   -0.54,    0.13, 11.9, 3.90, 3.92, 3.90,  10.04,  -0.13,  -0.18,  -0.90,  -0.16,  -0.44,   0.25,  -0.23,  -0.12,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.08, 3,   boost,    5.88,  73430.00, 2634.40,   -0.54,    0.34, 11.9, 3.90, 3.92, 3.90,  10.14,   0.42,  -0.06,   1.30,  -0.34,  -0.07,   0.25,  -0.24,  -0.13,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.07, 3,   boost,   40.70,  73425.00, 2634.94,    0.00,    0.72, 11.9, 3.90, 3.92, 3.90,  12.29,  -0.68,  -0.37,   0.14,   0.14,   0.17,   0.25,  -0.23,  -0.13,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.06, 3,   boost,   90.22,  73425.00, 2634.94,    0.00,    1.30, 11.9, 3.90, 3.92, 3.90,  79.23,   1.77,   4.95,  -2.43,   5.09,  -3.86,   0.25,  -0.23,  -0.13,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.05, 3,   boost,   92.67,  73427.00, 2634.72,   -0.22,    2.07, 11.9, 3.90, 3.92, 3.90,  98.71,   1.89,   1.06,  -3.46,   3.56,  -1.54,   0.25,  -0.23,  -0.13,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.04, 3,   boost,  108.36,  73427.00, 2634.72,   -0.22,    3.01, 11.9, 3.90, 3.92, 3.90,  90.93,   0.14,  -1.13,  -4.56,   4.11,   0.17,   0.25,  -0.23,  -0.13,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.03, 3,   boost,  116.21,  73413.00, 2636.23,    1.30,    4.08, 11.9, 3.90, 3.92, 3.90, 117.33,  -4.48, -11.03, -42.28,   7.84,  -1.96,   0.25,  -0.23,  -0.13,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.02, 3,   boost,  124.05,  73413.00, 2636.23,    1.30,    5.24, 11.9, 3.90, 3.92, 3.90, 127.23,  -2.60,   5.49, -37.28,   1.55,  -4.47,   0.25,  -0.23,  -0.13,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,    -0.01, 3,   boost,  125.53,  73411.00, 2636.45,    1.51,    6.46, 11.9, 3.90, 3.92, 3.90, 135.96,  -2.72,   1.16, -57.97,  -0.10,  -7.70,   0.26,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.44, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
6, 11016, 5,KK7PWS,     0.00, 3,   boost,  127.98,  73411.00, 2636.45,    1.51,    7.74, 11.9, 3.90, 3.92, 3.90, 139.42,  -2.26,  -2.74, -68.59,  -1.38, -11.36,   0.25,  -0.23,  -0.14,   1.45, 3.90, 0.00, 0.00, 3.90, 0.00, 1, 1,  9,  39.0159228,-105.7106832,  2682.0, 2024,  4, 28, 17, 32, 40,        0,        0,   0,   0,   1.9,   1.0,   1.6,  0,  0, 33,  0,  0, 13,  0,  0,  0,  0, 27, 21,  0, 39,  0,  0, 38,  0, 28,  0,  0, 32,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0
